MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel
97429,ERA18LA162,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97429/pdf,6/7/2018,Englewood,Florida,United States,26.987499,-82.368888,,,Non-Fatal
97430,CEN18FA216,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97430/pdf,6/10/2018,Monroe,Wisconsin,United States,42.627777,-89.597503,4,,Fatal
97431,ERA18LA163,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97431/pdf,6/7/2018,Butler,Pennsylvania,United States,40.756111,-79.950553,,,Non-Fatal
97432,ERA18LA164,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97432/pdf,6/9/2018,Daytona Beach,Florida,United States,29.239166,-81.078887,,,Non-Fatal
97433,ERA18LA165,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97433/pdf,6/10/2018,ARECIBO,Puerto Rico,United States,18.221651,-66.590759,,1,Non-Fatal
97436,CEN18FA217,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97436/pdf,6/9/2018,Moose,Wyoming,United States,43.724723,-110.819168,2,,Fatal
97440,CEN18LA218,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97440/pdf,6/8/2018,Moriarty,New Mexico,United States,34.982223,-105.990837,,,Non-Fatal
97441,CEN18LA219,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97441/pdf,6/11/2018,Cokeville,Wyoming,United States,42.082778,-110.955276,,,Non-Fatal
97442,CEN18LA220,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97442/pdf,6/7/2018,Sedalia,Missouri,United States,38.7075,-93.175834,,,Non-Fatal
97443,ANC18FA044,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97443/pdf,6/9/2018,Sitka,Alaska,United States,57.171665,-135.276672,2,,Fatal
97444,GAA18CA332,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97444/pdf,6/8/2018,Fairhope,Alabama,United States,30.460832,-87.876945,,,Non-Fatal
97445,CEN18LA221,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97445/pdf,6/8/2018,Baton Rouge,Louisiana,United States,30.533056,-91.150001,,,Non-Fatal
97448,CEN18LA222,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97448/pdf,6/10/2018,Santa Teresa,New Mexico,United States,31.880556,-106.70333,,,Non-Fatal
97449,WPR18LA166,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97449/pdf,6/11/2018,Plant City,Florida,United States,28.000278,-82.16333,,,Non-Fatal
97450,GAA18CA335,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97450/pdf,6/6/2018,Gilliam,Louisiana,United States,32.837776,-93.837776,,,Non-Fatal
97451,GAA18CA336,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97451/pdf,6/10/2018,Renton,Washington,United States,47.505279,-122.219444,,,Non-Fatal
97452,GAA18CA337,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97452/pdf,6/3/2018,Kanab,Utah,United States,37.010555,-112.531387,,,Non-Fatal
97455,GAA18CA338,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97455/pdf,6/12/2018,Phoenix,Arizona,United States,33.689723,-112.07917,,,Non-Fatal
97456,GAA18CA339,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97456/pdf,6/10/2018,Benson,Arizona,United States,31.999444,-110.358055,,,Non-Fatal
97463,GAA18CA340,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97463/pdf,6/9/2018,Hillsboro,Texas,United States,32.086112,-97.10083,,,Non-Fatal
97464,GAA18CA341,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97464/pdf,6/10/2018,Marion,Iowa,United States,42.029724,-91.531669,,,Non-Fatal
97465,ERA18FA167,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97465/pdf,6/13/2018,Springfield Township,New Jersey,United States,40.026111,-74.755554,2,,Fatal
97466,GAA18CA342,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97466/pdf,5/28/2018,Corona,California,United States,33.897777,-117.600555,,,Non-Fatal
97468,GAA18CA343,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97468/pdf,5/24/2018,Port Orange,Florida,United States,29.074167,-81.083335,,1,Non-Fatal
97471,GAA18CA344,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97471/pdf,6/11/2018,Arcadia,Florida,United States,27.197221,-81.838607,,,Non-Fatal
97472,GAA18CA345,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97472/pdf,6/9/2018,Danbury,Connecticut,United States,41.371665,-73.482223,,,Non-Fatal
97474,ANC18FA045,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97474/pdf,6/13/2018,Anchorage,Alaska,United States,61.270832,-150.552215,1,,Fatal
97476,CEN18LA223,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97476/pdf,6/14/2018,Eureka Springs,Arkansas,United States,36.429721,-93.695556,,1,Non-Fatal
97477,GAA18CA346,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97477/pdf,6/13/2018,Caddo Mills,Texas,United States,33.036109,-96.243057,,,Non-Fatal
97479,WPR18LA170,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97479/pdf,6/13/2018,Las Vegas,Nevada,United States,36.210556,-115.194442,,,Non-Fatal
97480,GAA18CA347,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97480/pdf,5/1/2018,Pine Spring,Texas,United States,31.758054,-104.77639,,,Non-Fatal
97481,CEN18LA225,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97481/pdf,6/14/2018,Cheyenne,Wyoming,United States,41.154445,-104.785003,,,Non-Fatal
97482,CEN18LA226,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97482/pdf,6/15/2018,Arrey,New Mexico,United States,32.828056,-107.299446,,1,Non-Fatal
97483,ERA18LA168,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97483/pdf,6/14/2018,Thomson,Georgia,United States,33.62611,-82.496109,,,Non-Fatal
97484,WPR18FA171,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97484/pdf,6/15/2018,Hesperia,California,United States,34.372776,-117.309722,2,,Fatal
97485,GAA18CA348,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97485/pdf,5/29/2018,Orlando,Florida,United States,28.290832,-81.437225,,,Non-Fatal
97486,GAA18CA349,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97486/pdf,6/1/2018,Martinsville,North Carolina,United States,36.630832,-80.018333,,,Non-Fatal
97487,GAA18CA350,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97487/pdf,6/14/2018,Denison,Texas,United States,33.720832,-96.672775,,,Non-Fatal
97488,GAA18CA351,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97488/pdf,6/15/2018,Big Lake,Alaska,United States,61.535556,-149.813888,,,Non-Fatal
97489,CEN18FA227,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97489/pdf,6/15/2018,Rotan,Texas,United States,32.911945,-100.540832,2,,Fatal
97490,CEN18LA228,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97490/pdf,6/16/2018,Greenwood,Illinois,United States,42.402778,-88.375,,,Non-Fatal
97491,ERA18LA169,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97491/pdf,6/16/2018,Quinton,Virginia,United States,37.503334,-77.126663,,1,Non-Fatal
97492,CEN18LA229,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97492/pdf,6/17/2018,Desdemona,Texas,United States,32.219444,-98.510002,,1,Non-Fatal
97493,GAA18CA352,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97493/pdf,6/17/2018,Orondo,Washington,United States,47.199062,-122.369041,,,Non-Fatal
97502,WPR18CA172,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97502/pdf,6/14/2018,Sacramento,California,United States,38.555278,-121.297225,,,Non-Fatal
97507,GAA18CA354,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97507/pdf,6/15/2018,WAUKEGAN,Illinois,United States,42.422222,-87.867774,,,Non-Fatal
97509,GAA18CA355,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97509/pdf,6/16/2018,Salcha,Alaska,United States,64.477218,-146.774169,,,Non-Fatal
97510,GAA18CA356,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97510/pdf,6/18/2018,Winnsboro,Georgia,United States,34.315834,-81.108612,,,Non-Fatal
97511,GAA18CA357,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97511/pdf,6/6/2018,Fairbanks,Alaska,United States,64.650001,-147.61,,,Non-Fatal
97514,CEN18LA230,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97514/pdf,6/18/2018,Beloit,Kansas,United States,39.471111,-98.12889,,,Non-Fatal
97517,GAA18CA358,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97517/pdf,6/16/2018,Spanish Fork,Utah,United States,40.14389,-111.666114,,,Non-Fatal
97518,WPR18LA173,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97518/pdf,6/16/2018,Hartford,Connecticut,United States,41.745555,-72.627777,,,Non-Fatal
97519,GAA18CA359,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97519/pdf,6/15/2018,Hillsboro,Ohio,United States,39.188888,-83.538887,,,Non-Fatal
97520,GAA18CA360,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97520/pdf,6/14/2018,Salem,Illinois,United States,38.64389,-88.964721,,,Non-Fatal
97521,GAA18CA361,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97521/pdf,6/17/2018,Lakeview,Arkansas,United States,36.349166,-92.555831,,,Non-Fatal
97527,CEN18FA232,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97527/pdf,6/19/2018,Enid,Oklahoma,United States,36.472499,-97.940277,1,,Fatal
97528,CEN18TA233,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97528/pdf,6/18/2018,Ferdinand,Indiana,United States,38.220554,-86.873054,0,1,Non-Fatal
97529,GAA18CA362,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97529/pdf,6/4/2018,Healy,Alaska,United States,63.466667,-148.366668,,,Non-Fatal
97530,GAA18CA363,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97530/pdf,6/19/2018,Yakutat,Alaska,United States,59.508888,-139.664169,,,Non-Fatal
97531,WPR18LA174,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97531/pdf,6/19/2018,Aguila,Arizona,United States,34.067779,-113.2061,,1,Non-Fatal
97532,ERA18LA170,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97532/pdf,6/19/2018,Raleigh,North Carolina,United States,35.731945,-78.628608,0,0,Non-Fatal
97533,ERA18LA171,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97533/pdf,6/17/2018,Vero Beach,Florida,United States,27.655555,-80.418052,,,Non-Fatal
97538,GAA18CA364,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97538/pdf,6/17/2018,Sebring,Florida,United States,27.456388,-81.342498,,,Non-Fatal
97539,GAA18CA365,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97539/pdf,6/19/2018,Morrilton,Arkansas,United States,35.136112,-92.713607,,,Non-Fatal
97543,ERA18LA172,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97543/pdf,6/19/2018,Monroe,North Carolina,United States,35.017501,-80.621948,,,Non-Fatal
97544,GAA18CA367,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97544/pdf,6/14/2018,Wasilla,Alaska,United States,61.616943,-149.32167,,,Non-Fatal
97545,GAA18CA368,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97545/pdf,6/18/2018,Columbia,South Carolina,United States,33.938888,-81.119445,,,Non-Fatal
97547,WPR18LA175,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97547/pdf,5/29/2018,Lewiston,Idaho,United States,46.373332,-117.021385,,,Non-Fatal
97548,GAA18CA369,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97548/pdf,6/20/2018,Bruington,Virginia,United States,37.821666,-76.969169,,,Non-Fatal
97549,GAA18CA370,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97549/pdf,6/21/2018,Anchorage,Alaska,United States,61.17889,-149.964447,,,Non-Fatal
97550,WPR18LA176,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97550/pdf,6/21/2018,Yellow Pine,Idaho,United States,45.1492,-115.0773,,1,Non-Fatal
97551,WPR18LA177,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97551/pdf,6/21/2018,Richfield,Utah,United States,38.697223,-111.96971,,,Non-Fatal
97553,ERA18FA174,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97553/pdf,6/22/2018,Diamondhead,Mississippi,United States,30.369167,-89.390556,1,,Fatal
97554,GAA18CA371,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97554/pdf,6/20/2018,Hutchinson,Minnesota,United States,44.512779,-94.300003,,,Non-Fatal
97555,GAA18CA372,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97555/pdf,6/22/2018,Hamilton,Montana,United States,46.254165,-114.125556,,,Non-Fatal
97556,ERA18LA175,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97556/pdf,6/20/2018,Newburyport,Massachusetts,United States,42.79639,-70.839447,,,Non-Fatal
97557,ERA18LA176,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97557/pdf,5/29/2018,Atlanta,Georgia,United States,33.875556,-84.30194,,,Non-Fatal
97558,WPR18FA178,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97558/pdf,6/23/2018,Aguila,Arizona,United States,33.930831,-113.178054,1,,Fatal
97559,CEN18FA235,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97559/pdf,6/24/2018,Monmouth,Illinois,United States,40.93861,-90.623054,2,0,Fatal
97560,CEN18FA236,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97560/pdf,6/24/2018,Detroit,Michigan,United States,42.407222,-83.025001,2,1,Fatal
97561,CEN18LA237,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97561/pdf,6/22/2018,Maple Lake,Minnesota,United States,45.237777,-93.991386,,,Non-Fatal
97563,ERA18LA177,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97563/pdf,6/24/2018,Alexander City,Alabama,United States,32.92889,-85.969444,,,Non-Fatal
97564,ERA18LA178,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97564/pdf,6/14/2018,Umatilla,Florida,United States,28.924165,-81.65139,,,Non-Fatal
97565,GAA18CA373,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97565/pdf,6/20/2018,Kent,Washington,United States,47.337223,-122.103614,,,Non-Fatal
97566,CEN18LA239,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97566/pdf,6/25/2018,Beach City,Ohio,United States,40.646389,-81.555831,,1,Non-Fatal
97567,ANC18LA047,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97567/pdf,6/22/2018,Dillingham,Alaska,United States,59.920276,-158.184997,,1,Non-Fatal
97568,GAA18CA374,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97568/pdf,6/21/2018,Chester,Connecticut,United States,41.383609,-72.505836,,,Non-Fatal
97569,ANC18LA048,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97569/pdf,6/22/2018,Fairbanks,Alaska,United States,64.192779,-147.946105,,,Non-Fatal
97570,GAA18CA375,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97570/pdf,6/25/2018,Goose Bay,Alaska,United States,61.538055,-148.938049,,,Non-Fatal
97571,ERA18TA179,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97571/pdf,6/25/2018,Lexington,North Carolina,United States,35.784442,-80.298889,,,Non-Fatal
97572,GAA18CA376,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97572/pdf,6/25/2018,Cantwell,Alaska,United States,63.566387,-148.815826,,,Non-Fatal
97596,GAA18CA377,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97596/pdf,6/24/2018,Panguitch,Utah,United States,37.845275,-112.392219,,,Non-Fatal
97597,WPR18LA179,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97597/pdf,6/25/2018,Orlando,Florida,United States,28.545555,-81.333053,,,Non-Fatal
97604,CEN18CA240,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97604/pdf,6/26/2018,Encino,Texas,United States,26.757223,-97.996948,,,Non-Fatal
97609,GAA18CA378,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97609/pdf,6/16/2018,Yabucoa,Puerto Rico,United States,18.051111,-65.879447,,,Non-Fatal
97611,GAA18CA379,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97611/pdf,6/11/2018,Douglas,Wyoming,United States,42.74472,-105.403335,,,Non-Fatal
97612,GAA18CA380,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97612/pdf,6/18/2018,Ferndale,Washington,United States,48.908611,-122.56472,,,Non-Fatal
97613,GAA18CA381,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97613/pdf,6/22/2018,Goodyear,Arizona,United States,33.42472,-112.373054,,,Non-Fatal
97618,GAA18CA382,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97618/pdf,6/23/2018,Waller,Texas,United States,30.192777,-95.963333,,,Non-Fatal
97620,ERA18FA180,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97620/pdf,6/27/2018,Manteo,North Carolina,United States,35.918888,-75.695556,1,,Fatal
97621,GAA18CA383,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97621/pdf,6/27/2018,Malin,Oregon,United States,42.11972,-121.694168,,,Non-Fatal
97625,WPR18LA181,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97625/pdf,6/26/2018,Phoenix,Arizona,United States,33.784168,-112.137779,,,Non-Fatal
97626,GAA18CA384,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97626/pdf,6/27/2018,Chelan,Washington,United States,47.866111,-119.942779,,,Non-Fatal
97628,ANC18FA050,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97628/pdf,6/24/2018,Delta Junction,Alaska,United States,63.858612,-146.493057,2,,Fatal
97631,WPR18LA183,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97631/pdf,6/23/2018,Jacksonville,Florida,United States,30.276388,-81.786392,,,Non-Fatal
97633,GAA18CA385,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97633/pdf,6/28/2018,Anchorage,Alaska,United States,61.500278,-150.567779,,,Non-Fatal
97639,WPR18LA184,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97639/pdf,6/16/2018,Page,Arizona,United States,36.926109,-111.448333,,,Non-Fatal
97640,CEN18LA241,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97640/pdf,6/28/2018,Pocahontas,Arkansas,United States,36.245555,-90.955276,,,Non-Fatal
97641,ERA18LA181,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97641/pdf,6/29/2018,Berlin,Maryland,United States,38.311389,-75.129997,,1,Non-Fatal
97644,CEN18FA242,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97644/pdf,6/29/2018,Arthur,Nebraska,United States,41.562221,-101.599723,1,,Fatal
97645,WPR18FA186,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97645/pdf,6/28/2018,Eagle Mountain,Utah,United States,40.218612,-111.929725,1,,Fatal
97647,CEN18FA244,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97647/pdf,6/29/2018,Sterling City,Texas,United States,31.86,-101.086112,1,,Fatal
97648,CEN18LA245,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97648/pdf,6/29/2018,Ashland,Ohio,United States,40.877223,-82.331665,1,,Fatal
97649,ANC18LA051,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97649/pdf,6/29/2018,Anchorage,Alaska,United States,61.186668,-149.96611,,,Non-Fatal
97650,CEN18LA246,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97650/pdf,6/30/2018,Baldwin City,Kansas,United States,38.836112,-95.181945,,,Non-Fatal
97654,GAA18CA388,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97654/pdf,7/1/2018,Miami,Florida,United States,25.778333,-80.17028,,,Non-Fatal
97655,CEN18LA247,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97655/pdf,7/2/2018,Aguilares,Texas,United States,27.149999,-99.11,,1,Non-Fatal
97656,ERA18LA182,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97656/pdf,6/30/2018,Flat Rock,Alabama,United States,34.74472,-85.68972,,,Non-Fatal
97663,GAA18CA389,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97663/pdf,6/27/2018,Boulder,Colorado,United States,40.039165,-105.226387,,,Non-Fatal
97664,GAA18CA390,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97664/pdf,7/1/2018,Clifton,Texas,United States,31.817222,-97.569442,,,Non-Fatal
97666,CEN18LA249,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97666/pdf,6/27/2018,Tappen,North Dakota,United States,45.875,-99.63639,,,Non-Fatal
97672,ERA18LA183,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97672/pdf,6/30/2018,Rio Grande,Puerto Rico,United States,18.401945,-65.773612,1,,Fatal
97673,CEN18LA250,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97673/pdf,7/1/2018,Lago Vista,Texas,United States,30.498611,-97.969444,,,Non-Fatal
97674,CEN18LA251,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97674/pdf,7/2/2018,Georgetown,Texas,United States,30.679445,-97.678337,,,Non-Fatal
97675,GAA18CA391,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97675/pdf,7/2/2018,Troy,Michigan,United States,42.542778,-83.178886,,,Non-Fatal
97686,GAA18CA392,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97686/pdf,7/3/2018,Pomfret,Vermont,United States,44.046859,-72.711669,,,Non-Fatal
97687,WPR18FA188,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97687/pdf,7/4/2018,Majuro,,United States,7.110285,171.179718,2,,Fatal
97697,GAA18CA393,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97697/pdf,7/4/2018,San Saba,Texas,United States,31.237222,-98.719169,,,Non-Fatal
97698,GAA18CA401,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97698/pdf,7/5/2018,Rochelle,Illinois,United States,41.943889,-88.924446,,,Non-Fatal
97699,ERA18LA184,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97699/pdf,7/5/2018,Daytona Beach,Florida,United States,29.079721,-81.048332,1,,Fatal
97700,GAA18CA431,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97700/pdf,7/5/2018,King and Queen,Virginia,United States,37.720001,-76.840835,,,Non-Fatal
97702,CEN18LA257,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97702/pdf,7/3/2018,Springhill,Louisiana,United States,32.983612,-93.409164,,,Non-Fatal
97703,GAA18CA394,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97703/pdf,7/5/2018,Louisburg,North Carolina,United States,36.032501,-78.317497,,,Non-Fatal
97704,CEN18FA258,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97704/pdf,7/6/2018,Arlington,Indiana,United States,39.633056,-85.635833,1,,Fatal
97705,ERA18LA186,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97705/pdf,7/7/2018,Gulf Shores,Alabama,United States,30.289722,-87.671669,,,Non-Fatal
97707,CEN18LA260,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97707/pdf,7/6/2018,Bentley,Illinois,United States,40.330001,-91.18,,,Non-Fatal
97708,ERA18FA187,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97708/pdf,7/8/2018,Williamsburg,Virginia,United States,37.288333,-76.729446,2,0,Fatal
